Word Tag
the O
Act. O
Claimant O
applied O
for O
disability O
with O
the O
Social O
Security O
Administration O
and O
for O
supplemental O
social O
security O
but O
was O
denied O
benefits. O
More O
importantly O
, O
no O
expert O
evidence O
has O
ever O
been O
provided O
to O
indicate O
that O
Claimant O
is O
now O
physically O
unable O
to O
work. O
The O
purpose O
of O
the O
Act O
is O
not O
to O
provide O
relief O
for O
persons O
who O
are O
unable O
to O
find O
employment O
after O
suffering O
injuries O
, O
but O
is O
to O
compensate O
those O
persons O
who O
are O
unable O
to O
work O
because O
of O
injuries O
suffered O
from O
a O
violent O
crime. O
In O
this O
instance O
, O
Claimant O
has O
not O
demonstrated O
that O
he O
is O
unable O
to O
find O
work O
because O
of O
his O
injuries O
. O
In O
relation O
to O
compensation O
for O
medical O
and O
hospital O
expenses O
, O
the O
Courts O
prior O
award O
of O
$560.75 O
shall O
stand. O
Although O
the O
purpose O
of O
the O
rehearing O
was O
for O
consideration O
of O
continuing O
disability O
and O
inability O
to O
find O
work O
, O
Claimant O
supplemented O
the O
record O
with O
13 O
different O
bills/statements O
from O
medical O
and O
health O
providers O
indicating O
that O
he O
still O
personally O
owes O
money. O
This O
evidence O
was O
not O
provided O
in O
the O
initial O
hearing. O
Exhibit O
number O
S-17 O
indicates O
that O
the O
provider O
wrote O
off O
the O
amounts O
owed O
as O
a O
bad O
debt. O
All O
of O
the O
other O
bills/statements O
are O
dated O
six O
or O
seven O
years O
prior O
to O
the O
hearing O
date. O
Although O
Claimant O
testified O
that O
he O
still O
owes O
those O
sums O
, O
he O
did O
not O
provide O
any O
independent O
evidence O
that O
the O
providers O
are O
still O
seeking O
payment O
. O
*607Based O
upon O
the O
evidence O
provided O
at O
the O
rehearing O
and O
documents O
supplementing O
the O
record O
, O
the O
Courts O
award O
of O
$560.75 O
shall O
stand O
and O
Claimants O
requests O
for O
additional O
compensation O
are O
hereby O
denied O
. O
\n O

(No. B-N
94-CV-3414 I-N
In B-P
re I-P
Application I-P
of I-P
Delia I-P
Leyva I-P
Opinion O
filed O
January O
23 O
, O
1996 O
. O
Jeffrey O
Urdangen O
, O
Ltd. O
(Erika O
B. O
Cunliffe O
, O
of O
counsel) O
, O
for O
Claimant O
. O
Jim O
Ryan O
, O
Attorney O
General O
(Paul O
H. O
Cho O
, O
Assistant O
Attorney O
General O
, O
of O
counsel) O
, O
for O
Respondent O
. O
OPINION O
Frederick B-A
, I-A
J I-A
. O
This O
claim O
arises O
out O
of O
an O
incident O
that O
occurred O
on O
September O
18 O
, O
1993. O
Delia O
Leyva O
, O
grandmother O
of O
the O
deceased O
victim O
, O
Victor O
E. O
Ramirez O
, O
seeks O
compensation O
pursuant O
to O
the O
provisions O
of O
the O
Crime O
Victims O
Compensation O
Act O
, O
hereafter O
referred O
to O
as O
the O
\u201cAct.\u201d O
740 O
ILCS O
45/1 O
et O
seq O
. O
The O
Court O
previously O
denied O
the O
claim O
in O
its O
order O
of O
December O
16 O
, O
1994. O
The O
Court O
found O
, O
based O
on O
the O
investigatory O
report O
, O
that O
the O
victims O
conduct O
contributed O
to O
*660his O
death O
to O
such O
an O
extent O
as O
to O
warrant O
that O
the O
Claimant O
be O
denied O
entitlement O
to O
compensation. O
The O
Court O
found O
that O
the O
incident O
occurred O
due O
to O
tire O
fact O
that O
the O
victim O
and O
the O
offender O
were O
members O
of O
opposing O
street O
gangs O
and O
the O
death O
occurred O
as O
a O
result O
of O
their O
gang O
affiliation O
, O
gang O
rivalry O
, O
and O
face-to-face O
provocation O
. O
The O
Claimant O
filed O
a O
timely O
request O
for O
hearing O
and O
the O
cause O
was O
tried O
before O
Commissioner O
Michael O
Kane. O
The O
evidence O
presented O
shows O
that O
while O
tire O
investigation O
completed O
by O
the O
Attorney O
General O
suggests O
that O
street O
gang O
affiliation O
had O
some O
connection O
to O
this O
shooting O
, O
a O
more O
thorough O
examination O
of O
the O
facts O
reveals O
that O
the O
decedent O
had O
not O
been O
involved O
in O
any O
street O
gang O
activity O
for O
some O
years O
prior O
to O
the O
shooting. O
The O
Claimant O
, O
the O
grandmother O
of O
Victor O
E. O
Ramirez O
, O
applied O
for O
compensation O
, O
specifically O
, O
funeral O
expenses O
and O
loss O
of O
support O
as O
a O
result O
of O
the O
shooting O
death O
of O
Mr. O
Ramirez O
on O
September O
18 O
, O
1993. O
Evidence O
was O
elicited O
at O
the O
hearing O
which O
established O
the O
following O
facts: O
the O
victim O
, O
Victor O
Ramirez O
, O
in O
his O
high O
school O
days O
, O
was O
in O
fact O
a O
member O
of O
a O
street O
gang; O
on O
the O
date O
of O
the O
shooting O
, O
he O
was O
not O
involved O
in O
any O
gang O
activity O
, O
but O
simply O
was O
in O
the O
wrong O
place O
at O
the O
wrong O
time. O
The O
individual O
who O
shot O
Mr. O
Ramirez O
, O
Darvin O
Williams O
, O
did O
not O
know O
the O
victim. O
However O
, O
in O
a O
confession O
to O
police O
he O
did O
admit O
shooting O
victim O
Ramirez O
simply O
because O
Mr. O
Ramirez O
was O
with O
an O
individual O
who O
Williams O
thought O
to O
be O
a O
member O
of O
a O
gang. O
The O
victim O
had O
not O
been O
involved O
in O
any O
gang O
activity O
since O
his O
high O
school O
days O
and O
was O
working. O
Furthermore O
, O
he O
had O
been O
through O
the O
TASC O
program O
and O
a O
counselor O
had O
found O
him O
a O
job O
parking O
cars O
. O
Because O
the O
evidence O
presented O
indicated O
that O
the O
decedent O
had O
previously O
left O
the O
Latin O
Kings O
street O
gang O
, O
we O
find O
our O
previous O
findings O
to O
be O
in O
error. O
A O
close O
examination O
of O
the O
evidence O
shows O
that O
the O
decedent O
did O
*661nothing O
to O
provoke O
his O
own O
injury. O
Prior O
to O
the O
shooting O
, O
the O
Claimants O
decedent O
was O
merely O
seated O
on O
a O
step. O
He O
did O
not O
show O
any O
gang O
signs O
, O
gang O
clothing O
or O
shout O
gang O
slogans. O
The O
decedent O
was O
not O
a O
gang O
member O
on O
the O
date O
of O
his O
death O
. O
This O
Court O
has O
taken O
a O
strong O
stance O
against O
street O
gangs O
and O
has O
found O
that O
such O
gang O
membership O
and O
its O
concurrent O
terrorism O
can O
be O
provocation O
for O
injuries O
and O
death O
suffered O
by O
gang O
members O
in O
gang O
wars. O
Such O
is O
not O
the O
case O
here O
. O
For O
the O
foregoing O
reasons O
, O
it O
is O
the O
order O
of O
this O
Court O
that O
Victor O
E. O
Ramirez O
was O
the O
innocent O
victim O
of O
a O
violent O
crime O
and O
Claimant O
, O
Delia O
Leyva O
, O
is O
entitled O
to O
compensation O
under O
the O
Act. O
We O
find O
that O
Claimant O
has O
substantiated O
her O
claim O
for O
$2 O
, O
594 O
for O
funeral O
expenses O
but O
has O
failed O
to O
prove O
by O
a O
preponderance O
of O
the O
evidence O
a O
loss O
of O
support. O
Claimants O
loss O
of O
support O
claim O
must O
be O
denied O
. O
It O
is O
therefore O
ordered O
that O
Claimant O
, O
Deha O
Leyva O
, O
is O
awarded O
$2 O
, O
594 O
in O
full O
and O
final O
satisfaction O
of O
her O
claim O
and O
the O
remainder O
of O
her O
claim O
for O
loss O
of O
support O
is O
denied O
. O
\n O

(No. B-N
93-CC-2602 I-N
In B-P
re I-P
Application I-P
of I-P
Roberta I-P
J. I-P
Medlicott I-P
Opinion O
filed O
May O
17 O
, O
1996 O
. O
Paul O
C. O
Sheils O
, O
for O
Claimant O
. O
Jim O
Ryan O
, O
Attorney O
General O
(Robert O
J. O
Sklamberg O
, O
Assistant O
Attorney O
General O
, O
of O
counsel) O
, O
for O
Respondent O
. O
OPINION O
Frederick B-A
, I-A
J I-A
. O
This O
claim O
is O
before O
the O
Court O
by O
reason O
of O
the O
death O
of O
Robert O
G. O
Medlicott O
, O
Sr. O
, O
a O
deputy O
chief O
with O
the O
City O
of O
Berwyn O
Fire O
Department. O
The O
decedent\u2019s O
widow O
, O
Roberta O
J. O
Medlicott O
, O
seeks O
compensation O
pursuant O
to O
the O
Law O
Enforcement O
Officers O
and O
Firemen O
Compensation O
*406Act O
(820 O
ILCS O
315/1-4) O
(hereinafter O
referred O
to O
as O
the O
\u201cAct\u201d). O
On O
May O
10 O
, O
1993 O
, O
the O
Court O
remanded O
this O
case O
to O
the O
Commissioner O
to O
hold O
a O
hearing O
to O
determine O
whether O
Deputy O
Chief O
Medlicott O
had O
been O
\u201ckilled O
in O
the O
line O
of O
duty\u201d O
as O
defined O
by O
the O
Act. O
The O
report O
indicated O
that O
Claimant O
had O
met O
the O
other O
conditions O
precedent O
for O
an O
award O
under O
the O
Act O
. O
The O
facts O
are O
as O
follows: O
On O
July O
29 O
, O
1992 O
, O
at O
approximately O
6:00 O
a.m. O
, O
Deputy O
Chief O
Robert O
Medlicott O
was O
discovered O
dead O
in O
his O
bunk O
at O
the O
Berwyn O
fire O
house. O
The O
cause O
of O
death O
was O
determined O
to O
be O
cardiopulmonary O
arrest O
secondary O
to O
dilated O
cardiomyopathy O
. O
Former O
Fire O
Chief O
Ron O
Ballard O
testified O
that O
he O
was O
the O
fire O
chief O
at O
the O
time O
of O
Deputy O
Chief O
Medlicott O
s O
death. O
Chief O
Ballard O
testified O
that O
the O
normal O
number O
of O
work O
days O
per O
month O
for O
a O
firefighter O
was O
seven O
to O
eight O
days O
or O
168 O
to O
192 O
hours O
, O
depending O
on O
a O
number O
of O
factors O
, O
including O
the O
number O
of O
days O
in O
the O
month O
and O
the O
days O
on O
which O
the O
shift O
falls O
. O
Due O
to O
a O
number O
of O
injured O
officers O
, O
Deputy O
Chief O
Medlicott O
was O
required O
to O
work O
overtime. O
In O
June O
, O
1992 O
, O
the O
decedent O
worked O
290 O
hours O
and O
in O
July O
, O
1992 O
, O
up O
to O
the O
date O
of O
his O
death O
on O
the O
29th O
, O
he O
had O
worked O
264 O
hours O
. O
Chief O
Ballard O
testified O
that O
firemen O
, O
while O
on O
duty O
, O
are O
subject O
to O
the O
stress O
of O
answering O
an O
alarm O
and O
the O
stress O
of O
being O
cooped O
up O
in O
the O
firehouse O
for O
extended O
periods O
of O
time. O
The O
Claimant O
, O
Mrs. O
Medlicott O
, O
testified O
that O
Mr. O
Medlicott O
had O
to O
cancel O
plans O
to O
go O
to O
Boy O
Scout O
camp O
with O
his O
son O
the O
last O
two O
weeks O
of O
July O
, O
1992 O
, O
due O
to O
the O
overtime O
he O
was O
required O
to O
work O
. O
According O
to O
the O
time O
records O
in O
evidence O
, O
Deputy O
Chief O
Robert O
Medlicott O
started O
his O
last O
shift O
on O
the O
27th O
*407day O
of O
July O
, O
on O
overtime. O
The O
next O
day O
, O
July O
28th O
, O
was O
his O
regular O
shift. O
Chief O
Ballard O
testified O
a O
regular O
shift O
is O
24 O
hours O
, O
so O
Deputy O
Chief O
Robert O
Medlicott O
was O
working O
back-to-back O
24-hour O
shifts. O
Mrs. O
Medlicott O
said O
that O
when O
he O
left O
for O
work O
on O
the O
27th O
, O
Deputy O
Chief O
Robert O
Medlicott O
seemed O
fine O
. O
The O
incident O
reports O
in O
evidence O
show O
that O
at O
6:45 O
p.m. O
on O
July O
28 O
, O
1995 O
, O
the O
second O
day O
of O
his O
double O
shift O
, O
the O
decedent O
answered O
a O
fire O
call. O
There O
was O
nothing O
particularly O
dramatic O
about O
the O
call O
but O
Chief O
Ballard O
testified O
, O
when O
the O
alarm O
sounds O
, O
the O
men O
don\u2019t O
know O
whether O
they O
will O
be O
involved O
in O
a O
dramatic O
fire O
or O
not. O
As O
an O
officer O
, O
the O
decedent O
would O
not O
have O
personally O
fought O
the O
fire O
but O
would O
have O
directed O
others O
. O
The O
detail O
headed O
by O
Deputy O
Chief O
Medlicott O
was O
back O
in O
service O
by O
7:30 O
that O
evening O
and O
there O
does O
not O
seem O
to O
be O
anyone O
who O
could O
say O
what O
time O
he O
laid O
down O
in O
his O
bunk O
for O
the O
night. O
Chief O
Ballard O
did O
say O
, O
however O
, O
that O
Deputy O
Chief O
Robert O
Medlicott O
was O
on O
duty O
, O
subject O
to O
an O
alarm O
at O
any O
time O
, O
until O
he O
was O
discovered O
at O
6:00 O
a.m. O
on O
July O
29 O
, O
1992 O
. O
The O
medical O
records O
of O
Robert O
Medlicott O
were O
examined O
by O
William O
Brice O
Buckingham O
, O
M.D. O
who O
testified O
as O
an O
expert. O
The O
records O
showed O
that O
Robert O
Medlicott O
had O
been O
treated O
for O
about O
one O
year O
prior O
to O
his O
death. O
In O
August O
of O
1991 O
, O
a O
cardioversion O
was O
performed O
by O
a O
Dr. O
Pacold. O
At O
that O
time O
, O
Robert O
Medlicott O
had O
a O
rapid O
pulse O
which O
had O
failed O
to O
respond O
to O
beta O
blockers O
or O
Digoxin. O
The O
cardioversion O
successfully O
re-regulated O
his O
heart O
rate. O
The O
doctor O
advised O
Mr. O
Medlicott O
to O
abstain O
from O
beer. O
Mr. O
Medlicott O
was O
an O
ex-smoker O
, O
having O
given O
up O
cigarettes O
ten O
years O
before O
, O
and O
he O
had O
been O
treated O
for O
the O
rapid O
pulse O
about O
ten O
years O
prior O
to O
his O
death O
. O
*408Mrs. O
Medlicott O
testified O
that O
the O
decedent O
was O
following O
the O
doctors O
orders O
with O
respect O
to O
taking O
his O
medications O
and O
abstaining O
from O
alcohol. O
She O
further O
testified O
that O
the O
decedent O
was O
not O
under O
any O
work O
restrictions O
from O
the O
doctor O
. O
Dr. O
Buckinghams O
report O
stated O
, O
\u201cThe O
work O
hours O
***** O
could O
be O
an O
aggravating O
or O
precipitating O
factor O
causing O
this O
patients O
death O
* O
* O
* O
working O
the O
number O
of O
hours O
described O
* O
* O
* O
could O
interfere O
sufficiently O
enough O
with O
his O
cardiac O
mechanism O
and O
add O
sufficient O
burden O
to O
his O
cardiac O
function O
to O
precipitate O
such O
an O
event.\u201d O
Dr. O
Buckingham O
further O
testified O
that O
Robert O
Medlicott O
had O
a O
serious O
disease O
and O
was O
at O
risk O
\u201cvirtually O
any O
time.\u201d O
It O
is O
important O
that O
Dr. O
Buckingham O
did O
not O
testify O
that O
the O
overtime O
work O
caused O
the O
death O
to O
a O
reasonable O
degree O
of O
medical O
certainty O
. O
The O
Act O
provides O
for O
compensation O
to O
the O
designated O
beneficiary O
where O
the O
fireman O
is O
\u201ckilled O
in O
the O
line O
of O
duty.\u201d O
The O
Act O
defines O
\u201ctilled O
in O
the O
line O
of O
duty\u201d O
as O
\u201closing O
one\u2019s O
life O
as O
a O
result O
of O
injury O
received O
in O
the O
active O
performance O
of O
duties O
as O
a O
* O
* O
* O
fireman O
* O
* O
* O
if O
the O
death O
occurs O
within O
one O
year O
from O
the O
date O
the O
injury O
was O
received O
and O
if O
that O
injury O
arose O
from O
violence O
or O
other O
accidental O
cause.\u201d O
The O
sole O
issue O
before O
this O
Court O
is O
whether O
the O
decedent O
was O
tilled O
in O
the O
line O
of O
duty. O
In O
addressing O
this O
issue O
, O
the O
Court O
has O
previously O
stated: O
\u201cCases O
involving O
heart O
attacks O
are O
among O
the O
most O
difficult O
presented O
to O
this O
Court. O
The O
Court O
recognizes O
that O
police O
work O
involves O
stress O
and O
strain O
which O
can O
lead O
to O
heart O
attacks. O
In O
deciding O
whether O
an O
award O
should O
be O
granted O
, O
an O
effort O
is O
made O
to O
determine O
whether O
the O
activities O
the O
decedent O
was O
performing O
precipitated O
the O
heart O
attack. O
In O
cases O
where O
a O
decedent O
is O
performing O
strenuous O
physical O
activities O
at O
the O
time O
the O
attack O
is O
suffered O
, O
the O
court O
has O
consistently O
granted O
awards. O
However O
, O
in O
cases O
where O
tire O
decedent O
was O
not O
performing O
strenuous O
physical O
activities O
when O
the O
heart O
attack O
was O
suffered O
, O
the O
Court O
must O
closely O
examine O
whether O
the O
circumstances O
surrounding O
the O
*409decedent\u2019s O
performance O
of O
duties O
prior O
to O
the O
time O
the O
fatal O
heart O
attack O
was O
suffered O
may O
have O
precipitated O
tire O
attack.\u201d O
In O
re O
Application O
of O
Smith O
(1990) O
, O
43 O
Ill. O
Ct. O
Cl. O
183 O
. O
In O
this O
case O
, O
Deputy O
Chief O
Medlicott O
had O
worked O
a O
substantial O
amount O
of O
overtime O
in O
the O
two O
months O
preceding O
his O
death O
and O
he O
did O
respond O
to O
a O
fire O
call O
on O
July O
28 O
, O
1992 O
, O
but O
the O
record O
indicated O
that O
it O
was O
not O
a O
serious O
incident. O
Claimant O
urges O
this O
Court O
to O
conclude O
that O
the O
cumulative O
effect O
of O
working O
overtime O
and O
the O
daily O
stress O
of O
waiting O
for O
the O
fire O
alarm O
were O
the O
cause O
of O
the O
decedent\u2019s O
heart O
attack O
. O
Claimant O
strongly O
relies O
on O
the O
Court\u2019s O
opinion O
in O
In O
re O
Application O
of O
Feehan O
(1980) O
, O
34 O
Ill. O
Ct. O
Cl. O
293. O
The O
facts O
in O
Feehan O
, O
however O
, O
are O
clearly O
distinguishable. O
Terry O
Wayne O
Feehan O
was O
a O
sheriffs O
investigator. O
He O
was O
found O
unconscious O
on O
a O
third O
floor O
bathroom O
of O
a O
county O
courthouse. O
The O
circumstances O
leading O
to O
Investigator O
Feehan\u2019s O
death O
were O
that O
he O
put O
in O
an O
extraordinary O
amount O
of O
overtime O
in O
the O
active O
performance O
of O
stressful O
police O
